"I'm starring in a new movie...called 'Looking for Love In Several Wrong Places.' You should check it out!"	「我主演了一部新電影……叫《在幾個錯誤的地方尋找愛情》。你應該去看看！」
"Do you know when the bus to Coarsegold will arrive?"	「你知道前往科斯戈爾德的公車什麼時候到嗎？」
"If you get a chance, call my producers at Sierra and tell them I might be a little late."	「有機會的話，打給 Sierra 的製片人，告訴他們我可能會晚一點。」
"Say that I've run into woman troubles, and I'm tied up right now."	「告訴他們我遇到女人方面的麻煩，目前脫不了身。」
"Thanks."	「謝謝。」
"Well, next time I'm in town we should get down and party!."	「下次我進城時，我們該好好狂歡！」
"Good. I hope it comes soon. The producer and director will be really upset if I don't get to Coarsegold soon."	「很好。我希望它快點到。要是我不能盡快到科斯戈爾德，製片人和導演會很生氣。」
"Well don't feel bad, 'cause I don't either."	「別難過，因為我也不難過。」
"Well, I hope it comes soon."	「好吧，我希望它快點到。」
The door to the plane is closed because there IS no plane!	飛機艙門關著，因為根本沒有飛機！
The flight just departed. You missed it. Too bad!	航班剛起飛，你錯過了。真可惜！
Whoops! You almost had a nasty tumble when you tried to go down the 'Up' escalator.	糟糕！你試圖走下「上行」手扶梯時，差點摔得很慘。
The guard says: "I'm gettin' dizzy watchin' you go in and out of this gate, mac."	警衛說：「老兄，看你進進出出這個登機門，我都快暈了。」
You pass through the metal detector without setting off the alarm.	你通過金屬探測器，沒有觸發警報。
Keith sees You leaving and says: "Hey, Sonny! Wait for me!"	基斯看見你要離開，說：「嘿，桑尼！等等我！」
The boarding and receiving area is equipped with a metal detector. A security guard mans his post.	登機與接待區設有金屬探測器，一名保全警衛在崗位上值勤。
You're in the connecting tunnel between the gate and the plane. Out the window you see just how busy Lytton Airport has become.	你在登機門與飛機之間的連接通道裡。從窗外看去，萊頓機場已變得多麼繁忙。
You gaze out across the runway and think of places far away.	你凝望跑道另一端，想著遙遠的地方。
You look out past the parking lot, and see the city in the distance.	你越過停車場望出去，看見遠處的城市。
Looks solid enough. Probably won't cave in.	看起來夠堅固，大概不會塌下來。
The carpet really needs cleaning. The gum chewers seem to have been having a field day.	地毯真的需要清潔。嚼口香糖的人似乎在這裡大肆作為。
The chairs are for the comfort of the waiting passengers, even though they appear to be made deliberately uncomfortable.	椅子是給候機旅客休息的，雖然看起來像是故意做得不舒服。
They don't put chairs in places like this.	這種地方不會放椅子。
The painting reminds you of a place you would like to be.	這幅畫讓你想起一個你想去的地方。
You have to be closer to see the painting clearly.	你得靠近一點才能看清楚畫。
